"Image","Description"
"Outdoor/outdoor_5_3.jpg","an amusement park where a red and blue rollercoaster stands. A couple wearing red looking at it."
"Outdoor/outdoor_14_3.jpg","a river so clear it shows a reflection and the blue sky onto it. Surounded by it is a variety of trees and bushes"
"Indoor/indoor_2_3.jpg","A old warehouse with gras and rusted old pipes and art statues in the background "
"Indoor/indoor_9_3.jpg","These are kids learning how to skate from this instructor at an ice rink and it looks like there are two flags\n"
"Outdoor/outdoor_8_3.jpg","This looks like downtown in a city at a crosswalk with a bike lane crossing and the city has bike routes"
"Outdoor/outdoor_6_3.jpg","This is a beautiful blue photo featuring a modern looking bridge and a truck is driving across it"
"Indoor/indoor_13_3.jpg","This is a lab that has printers and medical equipment with researchers and they are working on something together"
"Indoor/indoor_11_3.jpg","This is a bar with a very rustic decor and antique looking display and there are statues and dark lighting"
"Indoor/indoor_1_3.jpg","This is a very modern and chic indoor swimming pool with very white lighting and it seems to overlook the ocean"
"Indoor/indoor_3_3.jpg","Tnis is inside a library with students studying and the lighting is very white and minimalist and there are a lot of books"
"Outdoor/outdoor_5_3.jpg","This is an amusement park with families there and features a blue and red rollercoaster called starbot cafe"
"Outdoor/outdoor_11_3.jpg","This is a graveyard with a lot of funeral stones and names imprinted on them on a large area of grass and houses are nearby"
"Outdoor/outdoor_3_3.jpg","This is at a garden or park where people are lounging and relaxing outside or taking a walk by the garden"
"Outdoor/outdoor_15_3.jpg","This is a ski resort where people are skiing down the white powder of snow and there are trams to take them there"
"Outdoor/outdoor_1_3.jpg","This is a relaxing beautiful beach with very blue and turqoise waters and a hut to lay out for shade and palm trees"
"Indoor/indoor_10_3.jpg","This is a basketball game at a university with purple and white colors and cheerleaders are going across the arena"
"Indoor/indoor_4_3.jpg","This looks like inside an airport with lounge chairs and a Samsung booth to charge your electricty. This is inside a modern looking airport with high ceilings "
"Indoor/indoor_7_3.jpg","This is a luscious greenhouse with a lot of green plants filled inside. There are a variety of short to large tall plants"
"Indoor/indoor_6_3.jpg","This is inside a school hall with brown lockers and fluorescent lighting. There is a water fountain and a clock in the hall"
"Indoor/indoor_14_3.jpg","This is a bathroom that has a brown/grey tone colors and there are sinks and a mirror as well. "
"Indoor/indoor_15_3.jpg","This is a room of people with numerous round tables and different people gathering to either study, discuss, or work on a group project. There are at least 5 groups"
"Outdoor/outdoor_7_3.jpg","This is in a forrest with a lot of tall trees and a hiking trail and there is a color faded filter over this image"
"Outdoor/outdoor_14_3.jpg","This is a nice outdoor lake area with a lot of luscious plants and the reflection can be seen within the water "
"Indoor/indoor_8_3.jpg","This is inside a department store or mall with a lot of people on different levels and showcases the beauty section with brands Dior "
"Outdoor/outdoor_10_3.jpg","This is a large futbol arena with a large green soccer field and a filled stadium with people during night time"
"Outdoor/outdoor_4_3.jpg","This is a train metro station with blue hints of color on the train and it's at a stopping point"
"Outdoor/outdoor_12_3.jpg","This is a half U shaped statue made out of stone in front of a large tree with yellow long dangling flowers"
"Outdoor/outdoor_9_3.jpg","This is a outdoor skateboard rink with one person skateboarding and there is a view of the water and a blue building"
"Indoor/indoor_5_3.jpg","This is inside an arcade game with very bright purple lights and checkered ceiling colors. There are games that range from baksetball to 6-7 other games"
"Outdoor/outdoor_2_3.jpg","This is a sunny outdoor view of a red barn farm area with a lot of green grass featured and a higher circular building. There is clear blue skies"
"Indoor/indoor_12_3.jpg","This is inside a hospital featuring the hallway and a worker down the hall and there are 3 hospital beds on the left. The lighting seems somewhat faded "
"Outdoor/outdoor_13_3.jpg","There are 3 construction workers wearing bright yellow vests and hard hats discussing and inside a work place with piles of wood and construction"
"Indoor/indoor_5_4.jpg","an arcade which features lots of family gaming machines and you can win points on each of them. one is a basketball game, another is a ring toss game"
"Indoor/indoor_7_4.jpg","a green house featuring lots of pretty flowers. they have all different colours including white, pink and purple. the floor is made of square tiles"
"Indoor/indoor_13_4.jpg","a doctor or scientist testing something within a lab. the scene is very blue/white/grey. they are wearing gloves and are testing blood"
"Outdoor/outdoor_15_4.jpg","lots of people skiing on a large snowy mountain. the sky is blue, although it looks very cold!"
"Outdoor/outdoor_14_4.jpg","a large lake hidden within the countryside. lots of greenery and trees in the background."
"Indoor/indoor_11_4.jpg","a well lit bar area. there are lots of black bar stools, as well as lots of different varieties of wines and spirits\n"
"Indoor/indoor_3_4.jpg","a modern looking library. in the foreground there are lots of wooden chairs and tables. in the background there are shelves full of books"
"Indoor/indoor_8_4.jpg","a busy, crowded shopping centre. this shopping mall has three floors, and it includes shops such as; sephora and empik."
"Outdoor/outdoor_12_4.jpg","a large stone arch. the buildings behind are yellow and white, with trees to the left hand side."
"Outdoor/outdoor_8_4.jpg","a quiet street, with mountains in the background. lots of colourful shops and buildings along the side of the street"
"Indoor/indoor_2_4.jpg","an old barn, filled with hay and a ladder. there are two small windows that let the light in"
"Outdoor/outdoor_1_4.jpg","a quiet, calm beach at sunset. the sky is cloudy, but filled with the orange sunset."
"Indoor/indoor_1_4.jpg","a luxury indoor pool, housed within modern white walls. surrounded by chairs, and relaxing spaces."
"Outdoor/outdoor_6_4.jpg","a small truck driving over a large bridge. the bridge covers a huge muddy hole"
"Indoor/indoor_14_4.jpg","a modern, sleek looking bathroom, featuring white sinks and tiles. with black toilet stalls. there are handdriers also"
"Indoor/indoor_12_4.jpg","a yellow coloured hospital room. there is a bed in the centre of the room, with a table over it."
"Indoor/indoor_4_4.jpg","an airport waiting room. there are rows and rows of blue chairs in lines near to each gate."
"Outdoor/outdoor_7_4.jpg","a thin and turning mud trail through a forest full of trees and greenery. the light leaks through"
"Indoor/indoor_6_4.jpg","a school hallway, with a set of large brown doors at the opposite end. there are red lockers on both sides."
"Outdoor/outdoor_3_4.jpg","a wooden bench in the middle of a shaded forest, with lots of towering trees above."
"Indoor/indoor_9_4.jpg","an ice rink in america, or canada. lots of young children on ice skates, with cones in the background"
"Outdoor/outdoor_2_4.jpg","row and rows of crops being tended to, while a tractor is tending to them in the background"
"Outdoor/outdoor_11_4.jpg","a small shaded park, housing lots of gravestones. there are flowers in the foreground, and trees in the background"
"Outdoor/outdoor_13_4.jpg","a tall stone skyscraper building, with a large crane next to it. there is a building in progress."
"Outdoor/outdoor_5_4.jpg","a huge ferris wheel, surrounded by other fairground rides. to enter, there is a path going down"
"Indoor/indoor_10_4.jpg","a basketball game, with two teams; one red and one blue. players are gathered over the centre line"
"Outdoor/outdoor_10_4.jpg","a huge football/soccer pitch. it is nighttime, but the pitch is well lit and there are flags laid out on the grass."
"Outdoor/outdoor_9_4.jpg","a modern, fresh looking skate park with red and blue features. there are ramps and rails"
"Outdoor/outdoor_4_4.jpg","an empty train station. the station is marked 'fairfield'. there are no passengers or trains in view."
"Indoor/indoor_15_4.jpg","a packed lunch hall, with lots of children sitting in rows, eating their meals. each child has a small plastic tray or lunch box."
"Outdoor/outdoor_3_4.jpg","Bench on a quiet path in the middle of a wooded area. Sun is streaming through the trees."
"Indoor/indoor_1_4.jpg","An indoor swimming pool in a white, well-lit room. There are chairs surrounding the pool and a set of double doors leading to another room at the back\n"
"Outdoor/outdoor_4_4.jpg","The platform of a railway stop, identified by signs as track 4 at Fairfield. There are no people standing on this platform"
"Indoor/indoor_5_4.jpg","Some games in an arcade. The room itself is dark but lit up by the neon lights on the games."
"Outdoor/outdoor_8_4.jpg","A street lined with shops on a clear day. Cars are parked along the road and in the distance you can see a wooded hill. "
"Indoor/indoor_7_4.jpg","A greenhouse full of potted flowers in shades of pink and purple. At the back of the room are two chairs and a table set up with teacups."
